STATION,NAME,DATE,Year,Month,PRCP,TAVG,TMAX,TMIN,,Location,Month,Mean,StDev,ln(Mean),ln(StDev)
USC00068138,"STORRS, CT US",1912-02,1912,2-Feb,2.1,24.8,32.7,16.8,,,,,,,
USC00068138,"STORRS, CT US",1912-03,1912,3-Mar,7.29,33.5,42.1,24.9,,,,,,,
USC00068138,"STORRS, CT US",1912-04,1912,4-Apr,3.09,46,56.7,35.2,,,,,,,
USC00068138,"STORRS, CT US",1912-05,1912,5-May,4.38,57.8,68.1,47.5,,,,,,,
USC00068138,"STORRS, CT US",1912-06,1912,6-Jun,0.29,64.1,76.1,52.2,,,,,,,
USC00068138,"STORRS, CT US",1912-07,1912,7-Jul,3.62,70.6,81.1,60.1,,,,,,,
USC00068138,"STORRS, CT US",1912-08,1912,8-Aug,5.48,69.2,75.4,63,,,,,,,
USC00068138,"STORRS, CT US",1912-09,1912,9-Sep,2.33,61,70,52.1,,,,,,,
USC00068138,"STORRS, CT US",1912-10,1912,10-Oct,1.97,53,64.3,41.6,,,,,,,
USC00068138,"STORRS, CT US",1912-11,1912,11-Nov,3.81,42.2,51.3,33.2,,,,,,,
USC00068138,"STORRS, CT US",1912-12,1912,12-Dec,5.73,34.8,43,26.6,,,,,,,
USC00068138,"STORRS, CT US",1913-01,1913,1-Jan,3.95,36.5,45.8,27.3,,,,,,,
USC00068138,"STORRS, CT US",1913-02,1913,2-Feb,2.8,25.6,35.6,15.6,,,,,,,
USC00068138,"STORRS, CT US",1913-03,1913,3-Mar,6.03,42,52.6,31.5,,,,,,,
USC00068138,"STORRS, CT US",1913-04,1913,4-Apr,4.8,48.1,58.2,38,,,,,,,
USC00068138,"STORRS, CT US",1913-05,1913,5-May,2.65,54.4,64.3,44.5,,,,,,,
USC00068138,"STORRS, CT US",1913-06,1913,6-Jun,2.32,64.7,76.7,52.7,,,,,,,
USC00068138,"STORRS, CT US",1913-07,1913,7-Jul,4.25,70.8,81.9,59.7,,,,,,,
USC00068138,"STORRS, CT US",1913-08,1913,8-Aug,3.55,68.6,79.3,57.9,,,,,,,
USC00068138,"STORRS, CT US",1913-09,1913,9-Sep,2.6,60.4,71,49.8,,,,,,,
USC00068138,"STORRS, CT US",1913-10,1913,10-Oct,5.7,,,48.8,,,,,,,
USC00068138,"STORRS, CT US",1913-11,1913,11-Nov,2.05,,,35.5,,,,,,,
USC00068138,"STORRS, CT US",1913-12,1913,12-Dec,3.18,36.5,43.2,29.8,,,,,,,
USC00068138,"STORRS, CT US",1914-01,1914,1-Jan,2.9,26.7,34.6,18.7,,,,,,,
USC00068138,"STORRS, CT US",1914-02,1914,2-Feb,3.67,21.4,31.5,11.2,,,,,,,
USC00068138,"STORRS, CT US",1914-03,1914,3-Mar,4.69,33.4,42,24.8,,,,,,,
USC00068138,"STORRS, CT US",1914-04,1914,4-Apr,4.28,44.4,54.4,34.4,,,,,,,
USC00068138,"STORRS, CT US",1914-05,1914,5-May,2.4,59.5,71.4,47.6,,,,,,,
USC00068138,"STORRS, CT US",1914-06,1914,6-Jun,1.23,64.3,75.1,53.6,,,,,,,
USC00068138,"STORRS, CT US",1914-07,1914,7-Jul,2.47,66.8,75.4,58.2,,,,,,,
USC00068138,"STORRS, CT US",1914-08,1914,8-Aug,1.48,68.8,77.5,60.2,,,,,,,
USC00068138,"STORRS, CT US",1914-09,1914,9-Sep,0.45,62.2,74.2,50.2,,,,,,,
USC00068138,"STORRS, CT US",1914-10,1914,10-Oct,3.22,56,65.4,46.6,,,,,,,
USC00068138,"STORRS, CT US",1914-11,1914,11-Nov,3.02,39.7,48.6,30.7,,,,,,,
USC00068138,"STORRS, CT US",1914-12,1914,12-Dec,3.32,26.2,34,18.3,,,,,,,
USC00068138,"STORRS, CT US",1915-01,1915,1-Jan,7.52,29.8,37.4,22.2,,,,,,,
USC00068138,"STORRS, CT US",1915-02,1915,2-Feb,4.41,30.6,39.7,21.5,,,,,,,
USC00068138,"STORRS, CT US",1915-03,1915,3-Mar,0.15,33.3,42.7,24,,,,,,,
USC00068138,"STORRS, CT US",1915-04,1915,4-Apr,1.18,50.3,62.1,38.5,,,,,,,
USC00068138,"STORRS, CT US",1915-05,1915,5-May,2.64,54.9,64.7,45.1,,,,,,,
USC00068138,"STORRS, CT US",1915-06,1915,6-Jun,0.93,66.7,75.6,57.8,,,,,,,
USC00068138,"STORRS, CT US",1915-07,1915,7-Jul,8.28,69.8,78.2,61.4,,,,,,,
USC00068138,"STORRS, CT US",1915-08,1915,8-Aug,5.92,66,74.1,58,,,,,,,
USC00068138,"STORRS, CT US",1915-09,1915,9-Sep,1.51,65,74.8,55.2,,,,,,,
USC00068138,"STORRS, CT US",1915-10,1915,10-Oct,2.71,52.9,62,43.8,,,,,,,
USC00068138,"STORRS, CT US",1915-11,1915,11-Nov,2.93,41.8,50.9,32.7,,,,,,,
USC00068138,"STORRS, CT US",1915-12,1915,12-Dec,2.5,28.8,36.3,21.3,,,,,,,
USC00068138,"STORRS, CT US",1916-01,1916,1-Jan,1.46,31.1,41.2,21.1,,,,,,,
USC00068138,"STORRS, CT US",1916-02,1916,2-Feb,5.99,22,31.4,12.7,,,,,,,
USC00068138,"STORRS, CT US",1916-03,1916,3-Mar,1.91,26,34.1,17.9,,,,,,,
USC00068138,"STORRS, CT US",1916-04,1916,4-Apr,1.93,44.7,54.4,35,,,,,,,
USC00068138,"STORRS, CT US",1916-05,1916,5-May,4.43,56.2,66.7,45.6,,,,,,,
USC00068138,"STORRS, CT US",1916-06,1916,6-Jun,4.48,60.7,70,51.5,,,,,,,
USC00068138,"STORRS, CT US",1916-07,1916,7-Jul,10.85,72.7,81.4,64,,,,,,,
USC00068138,"STORRS, CT US",1916-08,1916,8-Aug,0.93,70.2,80.4,60.1,,,,,,,
USC00068138,"STORRS, CT US",1916-09,1916,9-Sep,2.49,62.1,72.2,51.9,,,,,,,
USC00068138,"STORRS, CT US",1916-10,1916,10-Oct,2.33,53.4,64.6,42.2,,,,,,,
USC00068138,"STORRS, CT US",1916-11,1916,11-Nov,3.3,39.1,48.3,30,,,,,,,
USC00068138,"STORRS, CT US",1916-12,1916,12-Dec,2.6,28.6,34.9,22.4,,,,,,,
USC00068138,"STORRS, CT US",1917-01,1917,1-Jan,2.85,26.5,34.5,18.6,,,,,,,
USC00068138,"STORRS, CT US",1917-02,1917,2-Feb,3.3,23.7,32.3,15.2,,,,,,,
USC00068138,"STORRS, CT US",1917-03,1917,3-Mar,4.84,,,,,,,,,,
USC00068138,"STORRS, CT US",1917-04,1917,4-Apr,1.87,43.6,53.7,33.4,,,,,,,
USC00068138,"STORRS, CT US",1917-05,1917,5-May,3,49.2,58.6,39.9,,,,,,,
USC00068138,"STORRS, CT US",1917-06,1917,6-Jun,4.05,64.2,74.8,53.7,,,,,,,
USC00068138,"STORRS, CT US",1917-07,1917,7-Jul,2.65,70.6,79.9,61.2,,,,,,,
USC00068138,"STORRS, CT US",1917-08,1917,8-Aug,7.06,69.7,79.6,59.8,,,,,,,
USC00068138,"STORRS, CT US",1917-09,1917,9-Sep,1.13,58.3,68.6,48,,,,,,,
USC00068138,"STORRS, CT US",1917-10,1917,10-Oct,6.13,47.2,57.5,36.9,,,,,,,
USC00068138,"STORRS, CT US",1917-11,1917,11-Nov,0.47,34.7,44.7,24.8,,,,,,,
USC00068138,"STORRS, CT US",1917-12,1917,12-Dec,2.83,19.1,28.3,9.9,,,,,,,
USC00068138,"STORRS, CT US",1918-01,1918,1-Jan,3.7,18.7,28,9.4,,,,,,,
USC00068138,"STORRS, CT US",1918-02,1918,2-Feb,2.31,27.5,40.3,14.7,,,,,,,
USC00068138,"STORRS, CT US",1918-03,1918,3-Mar,2.37,37.5,49.9,25.1,,,,,,,
USC00068138,"STORRS, CT US",1918-04,1918,4-Apr,3.08,47,58.6,35.3,,,,,,,
USC00068138,"STORRS, CT US",1918-05,1918,5-May,2.74,61.2,74.1,48.2,,,,,,,
USC00068138,"STORRS, CT US",1918-06,1918,6-Jun,4.29,62.9,74.1,51.8,,,,,,,
USC00068138,"STORRS, CT US",1918-07,1918,7-Jul,3.01,70.8,82.8,58.8,,,,,,,
USC00068138,"STORRS, CT US",1918-08,1918,8-Aug,3.87,69.9,80.2,59.6,,,,,,,
USC00068138,"STORRS, CT US",1918-09,1918,9-Sep,7.77,58.6,68.5,48.7,,,,,,,
USC00068138,"STORRS, CT US",1918-10,1918,10-Oct,0.93,54.1,64.8,43.4,,,,,,,
USC00068138,"STORRS, CT US",1918-11,1918,11-Nov,0.91,40.9,49.6,32.1,,,,,,,
USC00068138,"STORRS, CT US",1918-12,1918,12-Dec,3.53,,40.6,,,,,,,,
USC00068138,"STORRS, CT US",1919-01,1919,1-Jan,,30.4,38.1,22.6,,,,,,,
USC00068138,"STORRS, CT US",1919-02,1919,2-Feb,2.49,29.2,38,20.3,,,,,,,
USC00068138,"STORRS, CT US",1919-03,1919,3-Mar,5.74,39.6,50,29.3,,,,,,,
USC00068138,"STORRS, CT US",1919-04,1919,4-Apr,2.78,46.9,58.5,35.3,,,,,,,
USC00068138,"STORRS, CT US",1919-05,1919,5-May,5.3,60.8,70.1,51.5,,,,,,,
USC00068138,"STORRS, CT US",1919-06,1919,6-Jun,2.07,70.8,83.3,58.2,,,,,,,
USC00068138,"STORRS, CT US",1919-07,1919,7-Jul,3.61,72.6,83.4,61.7,,,,,,,
USC00068138,"STORRS, CT US",1919-08,1919,8-Aug,3.26,68,78.6,57.4,,,,,,,
USC00068138,"STORRS, CT US",1919-09,1919,9-Sep,3.66,63.5,73.6,53.4,,,,,,,
USC00068138,"STORRS, CT US",1919-10,1919,10-Oct,3,55.3,67.2,43.5,,,,,,,
USC00068138,"STORRS, CT US",1919-11,1919,11-Nov,4.78,42.5,53.3,31.7,,,,,,,
USC00068138,"STORRS, CT US",1919-12,1919,12-Dec,2.27,26.3,36.7,16,,,,,,,
USC00068138,"STORRS, CT US",1920-01,1920,1-Jan,3.02,19.7,31.3,8,,,,,,,
USC00068138,"STORRS, CT US",1920-02,1920,2-Feb,5.28,26.1,36.6,15.6,,,,,,,
USC00068138,"STORRS, CT US",1920-03,1920,3-Mar,3.5,38.7,49.6,27.7,,,,,,,
USC00068138,"STORRS, CT US",1920-04,1920,4-Apr,4.63,45.8,56.6,35.1,,,,,,,
USC00068138,"STORRS, CT US",1920-05,1920,5-May,4.35,55.7,68.1,43.2,,,,,,,
USC00068138,"STORRS, CT US",1920-07,1920,7-Jul,4.09,68.9,79.3,58.5,,,,,,,
USC00068138,"STORRS, CT US",1922-01,1922,1-Jan,0.88,21.4,31.2,11.5,,,,,,,
USC00068138,"STORRS, CT US",1922-02,1922,2-Feb,2.21,26.6,35.3,17.8,,,,,,,
USC00068138,"STORRS, CT US",1922-03,1922,3-Mar,6.59,35.4,44.5,26.2,,,,,,,
USC00068138,"STORRS, CT US",1922-04,1922,4-Apr,1.67,45.3,56.6,34,,,,,,,
USC00068138,"STORRS, CT US",1922-05,1922,5-May,5.07,58.1,71.1,45,,,,,,,
USC00068138,"STORRS, CT US",1922-06,1922,6-Jun,5.09,66.4,75.6,57.2,,,,,,,
USC00068138,"STORRS, CT US",1922-07,1922,7-Jul,7.05,68.2,78.3,58.2,,,,,,,
USC00068138,"STORRS, CT US",1922-08,1922,8-Aug,3.76,66.6,75.5,57.8,,,,,,,
USC00068138,"STORRS, CT US",1922-09,1922,9-Sep,6.02,61.6,72.3,51,,,,,,,
USC00068138,"STORRS, CT US",1922-10,1922,10-Oct,2.87,51.5,63.3,39.6,,,,,,,
USC00068138,"STORRS, CT US",1922-11,1922,11-Nov,1.25,38.2,46.9,29.5,,,,,,,
USC00068138,"STORRS, CT US",1922-12,1922,12-Dec,3.86,25.6,34.4,16.8,,,,,,,
USC00068138,"STORRS, CT US",1923-01,1923,1-Jan,6.81,20.7,30.3,11,,,,,,,
USC00068138,"STORRS, CT US",1923-02,1923,2-Feb,1.87,17.7,27.7,7.7,,,,,,,
USC00068138,"STORRS, CT US",1923-03,1923,3-Mar,3.07,29.1,38.8,19.3,,,,,,,
USC00068138,"STORRS, CT US",1923-04,1923,4-Apr,6.31,45.3,55.9,34.7,,,,,,,
USC00068138,"STORRS, CT US",1923-05,1923,5-May,1.48,55,67.1,42.9,,,,,,,
USC00068138,"STORRS, CT US",1923-06,1923,6-Jun,6.07,66.6,77.5,55.7,,,,,,,
USC00068138,"STORRS, CT US",1923-07,1923,7-Jul,3.76,66.6,76.9,56.2,,,,,,,
USC00068138,"STORRS, CT US",1923-08,1923,8-Aug,4.54,64.7,75.6,53.9,,,,,,,
USC00068138,"STORRS, CT US",1923-09,1923,9-Sep,3.55,61.1,71.4,50.8,,,,,,,
USC00068138,"STORRS, CT US",1923-10,1923,10-Oct,6.02,50.6,61.4,39.8,,,,,,,
USC00068138,"STORRS, CT US",1923-11,1923,11-Nov,4.34,39.4,49.4,29.3,,,,,,,
USC00068138,"STORRS, CT US",1923-12,1923,12-Dec,5,35,42.5,27.5,,,,,,,
USC00068138,"STORRS, CT US",1924-01,1924,1-Jan,4.48,25.6,36.2,15,,,,,,,
USC00068138,"STORRS, CT US",1924-02,1924,2-Feb,2.54,21.5,29.9,13.2,,,,,,,
USC00068138,"STORRS, CT US",1924-03,1924,3-Mar,1.28,33.2,41.1,25.4,,,,,,,
USC00068138,"STORRS, CT US",1924-04,1924,4-Apr,7.31,44,53.5,34.6,,,,,,,
USC00068138,"STORRS, CT US",1924-05,1924,5-May,4.19,52.1,61,43.2,,,,,,,
USC00068138,"STORRS, CT US",1924-06,1924,6-Jun,1.87,62.6,73.2,52,,,,,,,
USC00068138,"STORRS, CT US",1924-07,1924,7-Jul,1.09,69.2,80.1,58.3,,,,,,,
USC00068138,"STORRS, CT US",1924-08,1924,8-Aug,5.2,67.7,77.7,57.7,,,,,,,
USC00068138,"STORRS, CT US",1924-09,1924,9-Sep,4.06,57.5,68.6,46.4,,,,,,,
USC00068138,"STORRS, CT US",1924-10,1924,10-Oct,0.15,49.8,62.7,36.8,,,,,,,
USC00068138,"STORRS, CT US",1924-11,1924,11-Nov,2.21,38.9,50.4,27.4,,,,,,,
USC00068138,"STORRS, CT US",1924-12,1924,12-Dec,1.88,26.6,37.1,16.1,,,,,,,
USC00068138,"STORRS, CT US",1925-01,1925,1-Jan,3.74,22.2,32.7,11.6,,,,,,,
USC00068138,"STORRS, CT US",1925-02,1925,2-Feb,2.61,32.3,42.1,22.5,,,,,,,
USC00068138,"STORRS, CT US",1925-03,1925,3-Mar,4.58,38.4,49.5,27.4,,,,,,,
USC00068138,"STORRS, CT US",1925-04,1925,4-Apr,2.39,46.6,57.9,35.3,,,,,,,
USC00068138,"STORRS, CT US",1925-05,1925,5-May,3.8,53.3,65.3,41.3,,,,,,,
USC00068138,"STORRS, CT US",1925-06,1925,6-Jun,2.87,68.1,79.3,57,,,,,,,
USC00068138,"STORRS, CT US",1925-07,1925,7-Jul,7.9,67.8,77.5,58.2,,,,,,,
USC00068138,"STORRS, CT US",1925-08,1925,8-Aug,1.5,67.2,78.3,56.1,,,,,,,
USC00068138,"STORRS, CT US",1925-09,1925,9-Sep,2.85,60.4,70.4,50.5,,,,,,,
USC00068138,"STORRS, CT US",1925-10,1925,10-Oct,4.13,43.5,55,32,,,,,,,
USC00068138,"STORRS, CT US",1925-11,1925,11-Nov,3.02,38.7,49.3,28.2,,,,,,,
USC00068138,"STORRS, CT US",1925-12,1925,12-Dec,2.8,29.9,37.5,22.3,,,,,,,
USC00068138,"STORRS, CT US",1926-01,1926,1-Jan,2.55,26.7,36.4,17.1,,,,,,,
USC00068138,"STORRS, CT US",1926-02,1926,2-Feb,4.06,22.5,32.3,12.6,,,,,,,
USC00068138,"STORRS, CT US",1926-03,1926,3-Mar,3.33,29.8,38.9,20.7,,,,,,,
USC00068138,"STORRS, CT US",1926-04,1926,4-Apr,2.68,40.9,51.2,30.6,,,,,,,
USC00068138,"STORRS, CT US",1926-05,1926,5-May,2.15,53.5,65.3,41.8,,,,,,,
USC00068138,"STORRS, CT US",1926-06,1926,6-Jun,0.79,60,71.1,48.9,,,,,,,
USC00068138,"STORRS, CT US",1926-07,1926,7-Jul,3.32,68.2,79.7,56.7,,,,,,,
USC00068138,"STORRS, CT US",1926-08,1926,8-Aug,4.91,67.2,76,58.4,,,,,,,
USC00068138,"STORRS, CT US",1926-09,1926,9-Sep,2.29,58.2,68.2,48.2,,,,,,,
USC00068138,"STORRS, CT US",1926-10,1926,10-Oct,4.11,47.7,58.4,37,,,,,,,
USC00068138,"STORRS, CT US",1926-11,1926,11-Nov,5.81,39.7,49.7,29.7,,,,,,,
USC00068138,"STORRS, CT US",1926-12,1926,12-Dec,3.98,22.8,31.9,13.7,,,,,,,
USC00068138,"STORRS, CT US",1927-01,1927,1-Jan,3.81,25.5,33.5,17.5,,,,,,,
USC00068138,"STORRS, CT US",1927-02,1927,2-Feb,2.76,29.2,36.3,22.1,,,,,,,
USC00068138,"STORRS, CT US",1927-03,1927,3-Mar,2.06,37.6,47.6,27.5,,,,,,,
USC00068138,"STORRS, CT US",1927-04,1927,4-Apr,2.37,43.4,55.1,31.8,,,,,,,
USC00068138,"STORRS, CT US",1927-05,1927,5-May,3.95,52.4,62.4,42.4,,,,,,,
USC00068138,"STORRS, CT US",1927-06,1927,6-Jun,2.5,60.7,71.5,50,,,,,,,
USC00068138,"STORRS, CT US",1927-07,1927,7-Jul,4.11,68.2,76.7,59.7,,,,,,,
USC00068138,"STORRS, CT US",1927-08,1927,8-Aug,6.26,62.6,71.6,53.6,,,,,,,
USC00068138,"STORRS, CT US",1927-09,1927,9-Sep,0.96,60,71.3,48.7,,,,,,,
USC00068138,"STORRS, CT US",1927-10,1927,10-Oct,5.44,53.6,65,42.2,,,,,,,
USC00068138,"STORRS, CT US",1927-11,1927,11-Nov,7.53,43,51.9,34.1,,,,,,,
USC00068138,"STORRS, CT US",1927-12,1927,12-Dec,6.58,30.4,39.4,21.3,,,,,,,
USC00068138,"STORRS, CT US",1928-01,1928,1-Jan,2.17,27.1,35.7,18.6,,,,,,,
USC00068138,"STORRS, CT US",1928-02,1928,2-Feb,2.26,24.8,34.6,15.1,,,,,,,
USC00068138,"STORRS, CT US",1928-03,1928,3-Mar,2.31,31.3,39.8,22.9,,,,,,,
USC00068138,"STORRS, CT US",1928-04,1928,4-Apr,4.33,41.6,51,32.1,,,,,,,
USC00068138,"STORRS, CT US",1928-05,1928,5-May,1.24,53.8,64.3,43.3,,,,,,,
USC00068138,"STORRS, CT US",1928-06,1928,6-Jun,4.43,62,70.3,53.6,,,,,,,
USC00068138,"STORRS, CT US",1928-07,1928,7-Jul,6.78,69.8,78.4,61.2,,,,,,,
USC00068138,"STORRS, CT US",1928-08,1928,8-Aug,5.17,69.6,78.3,60.9,,,,,,,
USC00068138,"STORRS, CT US",1928-09,1928,9-Sep,2.6,57.2,66.3,48.1,,,,,,,
USC00068138,"STORRS, CT US",1928-10,1928,10-Oct,2.41,51.4,63.1,39.8,,,,,,,
USC00068138,"STORRS, CT US",1928-11,1928,11-Nov,2.1,39.3,47.6,30.9,,,,,,,
USC00068138,"STORRS, CT US",1928-12,1928,12-Dec,3,31.9,40.1,23.6,,,,,,,
USC00068138,"STORRS, CT US",1929-01,1929,1-Jan,4.28,24.1,33.9,14.3,,,,,,,
USC00068138,"STORRS, CT US",1929-02,1929,2-Feb,3.71,26.5,35.9,17,,,,,,,
USC00068138,"STORRS, CT US",1929-03,1929,3-Mar,4.06,38,48.4,27.6,,,,,,,
USC00068138,"STORRS, CT US",1929-04,1929,4-Apr,6.94,44.4,53.2,35.7,,,,,,,
USC00068138,"STORRS, CT US",1929-05,1929,5-May,5.13,56.7,68.4,45.1,,,,,,,
USC00068138,"STORRS, CT US",1929-06,1929,6-Jun,2.09,64.4,75.6,53.1,,,,,,,
USC00068138,"STORRS, CT US",1929-07,1929,7-Jul,1.04,67.5,78.7,56.4,,,,,,,
USC00068138,"STORRS, CT US",1929-08,1929,8-Aug,2.32,64.6,75.1,54,,,,,,,
USC00068138,"STORRS, CT US",1929-09,1929,9-Sep,0.94,61.4,72.8,50.1,,,,,,,
USC00068138,"STORRS, CT US",1929-10,1929,10-Oct,3.61,47.8,58.3,37.3,,,,,,,
USC00068138,"STORRS, CT US",1929-11,1929,11-Nov,2.97,38.1,46.8,29.4,,,,,,,
USC00068138,"STORRS, CT US",1929-12,1929,12-Dec,3.89,27.9,35.7,20.1,,,,,,,
USC00068138,"STORRS, CT US",1930-01,1930,1-Jan,2.63,25.5,33.7,17.3,,,,,,,
USC00068138,"STORRS, CT US",1930-02,1930,2-Feb,2.36,31.6,42.3,21,,,,,,,
USC00068138,"STORRS, CT US",1930-03,1930,3-Mar,3.76,35.2,44.7,25.7,,,,,,,
USC00068138,"STORRS, CT US",1930-04,1930,4-Apr,2.32,44.8,56.3,33.3,,,,,,,
USC00068138,"STORRS, CT US",1930-05,1930,5-May,2.92,59.7,71.9,47.4,,,,,,,
USC00068138,"STORRS, CT US",1930-06,1930,6-Jun,2.57,68.4,79,57.8,,,,,,,
USC00068138,"STORRS, CT US",1930-07,1930,7-Jul,3.49,69.9,80.1,59.6,,,,,,,
USC00068138,"STORRS, CT US",1930-08,1930,8-Aug,1.9,67.1,78.4,55.8,,,,,,,
USC00068138,"STORRS, CT US",1930-09,1930,9-Sep,0.58,65.7,76.6,54.7,,,,,,,
USC00068138,"STORRS, CT US",1930-10,1930,10-Oct,2.79,49.6,61,38.1,,,,,,,
USC00068138,"STORRS, CT US",1930-11,1930,11-Nov,2.96,40.8,49.6,32,,,,,,,
USC00068138,"STORRS, CT US",1930-12,1930,12-Dec,3.46,29.6,36.9,22.3,,,,,,,
USC00068138,"STORRS, CT US",1931-01,1931,1-Jan,3.01,24.9,34.1,15.7,,,,,,,
USC00068138,"STORRS, CT US",1931-02,1931,2-Feb,1.53,26.1,36.5,15.8,,,,,,,
USC00068138,"STORRS, CT US",1931-03,1931,3-Mar,5.7,34.8,42.1,27.4,,,,,,,
USC00068138,"STORRS, CT US",1931-04,1931,4-Apr,2.54,46.1,57.5,34.8,,,,,,,
USC00068138,"STORRS, CT US",1931-05,1931,5-May,4.09,57.5,70,45.1,,,,,,,
USC00068138,"STORRS, CT US",1931-06,1931,6-Jun,5.79,65.7,76.4,55.1,,,,,,,
USC00068138,"STORRS, CT US",1931-07,1931,7-Jul,2.44,71.1,80.7,61.5,,,,,,,
USC00068138,"STORRS, CT US",1931-08,1931,8-Aug,4.37,69.2,79.5,58.9,,,,,,,
USC00068138,"STORRS, CT US",1931-09,1931,9-Sep,1.68,65.5,76.9,54.2,,,,,,,
USC00068138,"STORRS, CT US",1931-10,1931,10-Oct,1.74,54.8,67.3,42.2,,,,,,,
USC00068138,"STORRS, CT US",1931-11,1931,11-Nov,0.91,45.1,54.8,35.4,,,,,,,
USC00068138,"STORRS, CT US",1931-12,1931,12-Dec,3.2,33.5,43,24,,,,,,,
USC00068138,"STORRS, CT US",1932-01,1932,1-Jan,4.35,36.1,44.2,28.1,,,,,,,
USC00068138,"STORRS, CT US",1932-02,1932,2-Feb,2,28.9,37.5,20.3,,,,,,,
USC00068138,"STORRS, CT US",1932-03,1932,3-Mar,4.27,32.8,42,23.6,,,,,,,
USC00068138,"STORRS, CT US",1932-04,1932,4-Apr,2.2,44.1,55.1,33,,,,,,,
USC00068138,"STORRS, CT US",1932-05,1932,5-May,1.88,57.9,70.6,45.2,,,,,,,
USC00068138,"STORRS, CT US",1932-06,1932,6-Jun,1.86,64.8,75.8,53.9,,,,,,,
USC00068138,"STORRS, CT US",1932-07,1932,7-Jul,5.04,68.2,79.4,57.1,,,,,,,
USC00068138,"STORRS, CT US",1932-08,1932,8-Aug,8.61,69,79.3,58.7,,,,,,,
USC00068138,"STORRS, CT US",1932-09,1932,9-Sep,4.69,62.6,72.9,52.2,,,,,,,
USC00068138,"STORRS, CT US",1932-10,1932,10-Oct,6.2,52.9,61.5,44.2,,,,,,,
USC00068138,"STORRS, CT US",1932-11,1932,11-Nov,5.11,39.5,50.3,28.6,,,,,,,
USC00068138,"STORRS, CT US",1932-12,1932,12-Dec,1.9,33.1,42.1,24,,,,,,,
USC00068138,"STORRS, CT US",1933-01,1933,1-Jan,1.97,34.4,43.4,25.3,,,,,,,
USC00068138,"STORRS, CT US",1933-02,1933,2-Feb,4.11,30.5,40.7,20.2,,,,,,,
USC00068138,"STORRS, CT US",1933-03,1933,3-Mar,4.7,33,40.1,25.9,,,,,,,
USC00068138,"STORRS, CT US",1933-04,1933,4-Apr,5.35,45.4,55.6,35.3,,,,,,,
USC00068138,"STORRS, CT US",1933-05,1933,5-May,3.31,59.9,71.7,48.1,,,,,,,
USC00068138,"STORRS, CT US",1933-06,1933,6-Jun,2.07,66.9,78.1,55.7,,,,,,,
USC00068138,"STORRS, CT US",1933-07,1933,7-Jul,1.21,69.6,80.7,58.6,,,,,,,
USC00068138,"STORRS, CT US",1933-08,1933,8-Aug,7.44,68.9,78.8,59,,,,,,,
USC00068138,"STORRS, CT US",1933-09,1933,9-Sep,6.62,63.4,72.6,54.2,,,,,,,
USC00068138,"STORRS, CT US",1933-10,1933,10-Oct,1.66,50.8,61.6,39.9,,,,,,,
USC00068138,"STORRS, CT US",1933-11,1933,11-Nov,1.45,36.8,46.8,26.9,,,,,,,
USC00068138,"STORRS, CT US",1933-12,1933,12-Dec,3.22,26.8,37,16.6,,,,,,,
USC00068138,"STORRS, CT US",1934-01,1934,1-Jan,3.89,28.7,38.2,19.3,,,,,,,
USC00068138,"STORRS, CT US",1934-02,1934,2-Feb,3.43,14.8,26.7,2.9,,,,,,,
USC00068138,"STORRS, CT US",1934-03,1934,3-Mar,3.22,33.8,44.4,23.2,,,,,,,
USC00068138,"STORRS, CT US",1934-04,1934,4-Apr,4.19,46.7,58.4,35,,,,,,,
USC00068138,"STORRS, CT US",1934-05,1934,5-May,5.36,59.6,71.4,47.8,,,,,,,
USC00068138,"STORRS, CT US",1934-06,1934,6-Jun,3.38,67.7,78.5,56.8,,,,,,,
USC00068138,"STORRS, CT US",1934-07,1934,7-Jul,2.47,72,82.7,61.4,,,,,,,
USC00068138,"STORRS, CT US",1934-08,1934,8-Aug,2.87,66,76.6,55.4,,,,,,,
USC00068138,"STORRS, CT US",1934-09,1934,9-Sep,9.75,64.6,72.9,56.2,,,,,,,
USC00068138,"STORRS, CT US",1934-10,1934,10-Oct,2.59,48.9,59.1,38.8,,,,,,,
USC00068138,"STORRS, CT US",1934-11,1934,11-Nov,2.48,43.8,51.9,35.8,,,,,,,
USC00068138,"STORRS, CT US",1934-12,1934,12-Dec,2.78,27.5,35.5,19.5,,,,,,,
USC00068138,"STORRS, CT US",1935-01,1935,1-Jan,4.91,22.8,31.9,13.8,,,,,,,
USC00068138,"STORRS, CT US",1935-02,1935,2-Feb,2.5,26.9,36.3,17.4,,,,,,,
USC00068138,"STORRS, CT US",1935-03,1935,3-Mar,2.26,38.1,48.2,28,,,,,,,
USC00068138,"STORRS, CT US",1935-04,1935,4-Apr,2.96,45.4,55.1,35.7,,,,,,,
USC00068138,"STORRS, CT US",1935-05,1935,5-May,1.94,54.5,67,42,,,,,,,
USC00068138,"STORRS, CT US",1935-06,1935,6-Jun,4.65,64.6,75.4,53.9,,,,,,,
USC00068138,"STORRS, CT US",1935-07,1935,7-Jul,3.51,72.2,81.7,62.7,,,,,,,
USC00068138,"STORRS, CT US",1935-08,1935,8-Aug,2,69.2,80.2,58.2,,,,,,,
USC00068138,"STORRS, CT US",1935-09,1935,9-Sep,3.22,59.8,69.9,49.8,,,,,,,
USC00068138,"STORRS, CT US",1935-10,1935,10-Oct,0.36,52.3,65.7,39,,,,,,,
